Employee_ID,Employee_type,department,stress_level,dept_avg_stress,risk_status
HCP-03445,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01302,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01585,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02461,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02021,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02790,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02804,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-00325,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01122,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01801,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-00933,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01441,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-04981,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-03723,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02792,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02435,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-04559,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-00918,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01890,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-00179,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02034,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01456,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01335,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02123,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01062,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-00807,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-00870,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-04816,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01913,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-03193,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-03802,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01682,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-04037,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-03403,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-03529,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-02914,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01053,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-01866,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-03302,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-03699,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-04579,"Laboratory Technician",Laboratory,7,7.00,Normal
HCP-00912,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02029,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02191,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02429,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01851,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02396,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02385,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02040,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02369,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02109,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00823,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00820,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02181,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01817,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03163,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03483,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04180,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02959,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04437,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04751,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04531,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04278,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04121,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04941,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02288,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04932,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04926,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03657,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01504,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02292,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03349,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02941,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02708,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04099,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02920,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03801,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00642,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01597,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04544,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04920,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03537,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03501,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02300,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00570,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04016,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04904,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04141,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02304,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04887,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04775,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04594,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03533,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03441,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03362,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02229,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03105,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04071,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04713,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04311,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03511,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04611,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02230,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01437,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03074,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03708,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02434,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04784,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03717,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03604,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04795,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03815,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00060,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03676,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00196,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03054,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03404,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00047,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03364,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03918,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02317,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04499,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03721,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03050,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01475,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03368,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00195,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04253,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03048,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01909,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04184,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03384,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03824,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03194,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03255,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02869,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04506,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03279,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04576,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03394,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00150,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02834,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03021,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01652,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04681,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02666,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03626,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04425,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02170,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04627,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00493,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04449,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04993,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04436,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02999,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04032,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04116,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04092,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04821,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04619,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03904,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03753,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04064,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-04220,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02756,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03090,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01220,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01070,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01949,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00134,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00769,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00630,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01528,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02685,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01386,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01326,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02070,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01189,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00762,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01544,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02281,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02227,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00167,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00657,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01969,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01973,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01564,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02641,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00142,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02000,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02604,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02599,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01261,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02216,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02005,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01029,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02551,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00707,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00254,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00270,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02526,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02209,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00282,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00976,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01270,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00968,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01766,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00308,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01776,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00310,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-01341,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02404,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00602,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02450,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02447,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-00927,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-02438,"Critical Care Nurse",ICU,8,8.01,Normal
HCP-03545,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03000,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03082,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03103,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04696,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01272,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04767,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02836,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04470,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02821,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04117,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02802,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04817,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04819,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03515,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03505,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04223,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03750,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03942,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04041,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04911,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03642,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04916,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04924,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04192,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03484,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03752,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04563,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00759,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01445,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00786,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01839,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00898,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02312,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00800,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02075,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00906,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01312,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02354,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02430,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01882,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00044,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01782,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00056,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02476,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01343,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01237,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02488,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00680,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00938,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02507,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01196,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01019,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00243,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01356,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02570,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00746,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00229,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02233,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00530,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02206,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01687,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02208,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00615,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00199,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01673,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03386,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04158,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02245,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04566,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01430,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03440,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00716,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00646,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01640,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02662,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01635,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02675,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04603,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02108,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03429,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03289,"Radiology Technician",Radiology,7,7.05,Normal
HCP-03284,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01137,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01600,"Radiology Technician",Radiology,7,7.05,Normal
HCP-01849,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00507,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00337,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02721,"Radiology Technician",Radiology,7,7.05,Normal
HCP-00672,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04634,"Radiology Technician",Radiology,7,7.05,Normal
HCP-02219,"Radiology Technician",Radiology,7,7.05,Normal
HCP-04610,"Pediatric Nurse",Pediatrics,7,7.39,Normal
HCP-01654,"Pediatric Nurse",Pediatrics,7,7.39,Normal
HCP-02336,"Pediatric Nurse",Pediatrics,7,7.39,Normal
HCP-04233,"Pediatric Nurse",Pediatrics,7,7.39,Normal
HCP-02646,"Pediatric Nurse",Pediatrics,7,7.39,Normal
HCP-04951,"Pediatric Nurse",Pediatrics,7,7.39,Normal
